"item","customer","week_end_date","units","sales","inventory_units","inventory_value"
"19188","NFPOS",2012-06-02,103,2861.7,150,4167.52427184466
"19188","NFPOS",2012-06-09,126,3187.07,274,6930.61253968254
"19188","NFPOS",2012-06-16,148,3386.38,426,9747.28297297297
"19188","NFPOS",2012-06-23,168,4042.93,637,15329.4429166667
"19188","NFPOS",2012-06-30,140,3419.62,377,9208.54814285714
"19188","NFPOS",2012-07-07,124,3022.98,451,10994.8708064516
"19188","NFPOS",2012-07-14,167,3736.33,544,12171.0390419162
"19188","NFPOS",2012-07-21,160,3670.13,402,9221.201625
"19188","NFPOS",2012-07-28,141,3563.23,359,9072.33737588653
"19188","NFPOS",2012-08-04,129,3210.33,297,7391.22488372093
"19188","NFPOS",2012-08-11,123,3105.27,459,11587.9587804878
"19188","NFPOS",2012-08-18,134,3268.92,371,9050.51731343284
"19188","NFPOS",2012-08-25,115,2815.63,203,4970.19904347826
"19188","NFPOS",2012-09-01,91,2367.46,211,5489.38527472527
"19188","NFPOS",2012-09-08,100,2759.32,344,9492.0608
"19188","NFPOS",2012-09-15,143,3626.99,440,11159.9692307692
"19188","NFPOS",2012-09-22,227,5548.02,581,14199.9983259912
"19188","NFPOS",2012-09-29,182,4328.83,467,11107.4923626374
"19188","NFPOS",2012-10-06,185,4698.91,798,20268.8117837838
"19188","NFPOS",2012-10-13,126,3452.19,426,11671.69
"19188","NFPOS",2012-10-20,175,4558.03,321,8360.72931428571
"19188","NFPOS",2012-10-27,336,7812.68,521,12114.3044047619
"19188","NFPOS",2012-11-03,168,3913.89,924,21526.395
"19188","NFPOS",2012-11-10,424,9368.23,1395,30822.360495283
"19188","NFPOS",2012-11-17,468,11010.89,1415,33291.4729700855
"19188","NFPOS",2012-11-24,893,22641.3,1406,35648.0042553191
"19188","NFPOS",2012-12-01,917,19970.16,2150,46822.0763358779
"19188","NFPOS",2012-12-08,1260,26351.47,2519,52682.0261349206
"19188","NFPOS",2012-12-15,1833,34170.42,3476,64798.8979378069
"19188","NFPOS",2012-12-22,2409,46969.33,11909,232194.998327107
"19188","NFPOS",2012-12-29,772,15734.86,594,12106.8741450777
"19188","NFPOS",2013-01-05,-24,-351.79,-75,-1099.34375
"19188","NFPOS",2013-01-12,78,1514.58,291,5650.54846153846
"19188","NFPOS",2013-01-19,136,2506.85,475,8755.54227941177
"19188","NFPOS",2013-01-26,132,2306.24,469,8194.1406060606
"19188","NFPOS",2013-02-02,63,1413.69,271,6081.11095238095
"19188","NFPOS",2013-02-09,63,1312.8,226,4709.40952380952
"19188","NFPOS",2013-02-16,182,3046.78,929,15551.9704395604
"19188","NFPOS",2013-02-23,157,2680.05,446,7613.39044585987
"19188","NFPOS",2013-03-02,104,1858.51,449,8023.75951923077
"19188","NFPOS",2013-03-09,158,2455.26,351,5454.40670886076
"19188","NFPOS",2013-03-16,169,2490.59,596,8783.3824852071
"19188","NFPOS",2013-03-23,129,1919.07,174,2588.51302325581
"19188","NFPOS",2013-03-30,196,2915.85,837,12451.8696428571
"19188","NFPOS",2013-04-06,67,1011.47,161,2430.54731343284
"19188","NFPOS",2013-04-13,94,1527.44,411,6678.48765957447
"19188","NFPOS",2013-04-20,77,1209,248,3893.92207792208
"19188","NFPOS",2013-04-27,91,1401.14,303,4665.33428571429
"19188","NFPOS",2013-05-04,147,2168.89,250,3688.58843537415
"19188","NFPOS",2013-05-11,98,1074.07,226,2476.93693877551
"19188","NFPOS",2013-05-18,163,1888.55,111,1286.06779141104
"19188","NFPOS",2013-05-25,166,1876.03,498,5628.09
"19188","NFPOS",2013-06-01,104,1441.82,193,2675.68519230769
"19188","NFPOS",2013-06-08,109,1688.86,229,3548.15541284404
"19188","NFPOS",2013-06-15,125,1862.21,213,3173.20584
"19188","NFPOS",2013-06-22,75,1222.93,109,1777.32493333333
"19188","NFPOS",2013-06-29,81,1515.22,135,2525.36666666667
"19188","NFPOS",2013-07-06,82,1389.17,34,575.997317073171
"19188","NFPOS",2013-07-13,72,1050.95,338,4933.62638888889
"19188","NFPOS",2013-07-20,90,1506.39,296,4954.34933333333
"19188","NFPOS",2013-07-27,72,1267.23,224,3942.49333333333
"19188","NFPOS",2013-08-03,70,1211.29,229,3962.64871428571
"19188","NFPOS",2013-08-10,80,1267.08,398,6303.723
"19188","NFPOS",2013-08-17,99,1354.28,224,3064.22949494949
"19188","NFPOS",2013-08-24,50,918.29,115,2112.067
"19188","NFPOS",2013-08-31,62,1121.92,225,4071.48387096774
"19188","NFPOS",2013-09-07,34,676.72,83,1651.99294117647
"19188","NFPOS",2013-09-14,49,935.83,225,4297.17857142857
"19188","NFPOS",2013-09-21,42,700.3,101,1684.05476190476
"19188","NFPOS",2013-09-28,44,793.82,156,2814.45272727273
"19188","NFPOS",2013-10-05,49,926.63,180,3403.94693877551
"19188","NFPOS",2013-10-12,30,603.25,84,1689.1
"19188","NFPOS",2013-10-19,37,665.94,128,2303.79243243243
"19188","NFPOS",2013-10-26,40,714.92,182,3252.886
"19188","NFPOS",2013-11-02,39,669.21,140,2402.29230769231
"19188","NFPOS",2013-11-09,78,1291.74,252,4173.31384615385
"19188","NFPOS",2013-11-16,117,1615.23,262,3617.01076923077
"19188","NFPOS",2013-11-23,268,2973.64,801,8887.63298507463
"19188","NFPOS",2013-11-30,502,5421.14,1628,17580.9082071713
"19188","NFPOS",2013-12-07,244,2999.98,388,4770.46
"19188","NFPOS",2013-12-14,177,2522.01,475,6768.10593220339
"19188","NFPOS",2013-12-21,196,2870.86,633,9271.70602040816
"19188","NFPOS",2013-12-28,166,2354.2,663,9402.61807228915
"19188","TGT",2012-01-07,122,3600.65,434,12808.8696721311
"19188","TGT",2012-01-14,167,4429.68,349,9257.2354491018
"19188","TGT",2012-01-21,163,4974.23,484,14770.1062576687
"19188","TGT",2012-01-28,233,7066.89,933,28297.89
"19188","TGT",2012-02-04,249,7507.19,179,5396.73497991968
"19188","TGT",2012-02-11,308,9233.84,782,23444.36
"19188","TGT",2012-02-18,300,9057,1332,40213.08
"19188","TGT",2012-02-25,286,8545.68,1037,30985.56
"19188","TGT",2012-03-03,252,7437,613,18090.7976190476
"19188","TGT",2012-03-10,297,8770.87,722,21321.7782491583
"19188","TGT",2012-03-17,263,7813.73,859,25520.89
"19188","TGT",2012-03-24,231,6890.89,568,16943.8334199134
"19188","TGT",2012-03-31,216,6251.88,952,27554.5822222222
"19188","TGT",2012-04-07,1177,23211.52,3355,66163.6785046729
"19188","TGT",2012-04-14,632,12507.48,2876,56916.9501265823
"19188","TGT",2012-04-21,701,13823.72,2727,53776.44
"19188","TGT",2012-04-28,191,5907.63,772,23877.96
"19188","TGT",2012-05-05,253,7567.23,1090,32601.9
"19188","TGT",2012-05-12,169,5093.51,537,16184.7033727811
"19188","TGT",2012-05-19,206,6330.38,475,14596.75
"19188","TGT",2012-05-26,213,6548.11,625,19213.9377934272
"19188","TGT",2012-06-02,221,6683.04,341,10311.84
"19188","TGT",2012-06-09,216,6616.08,699,21410.37
"19188","TGT",2012-06-16,261,8089.59,820,25415.5701149425
"19188","TGT",2012-06-23,233,7115.82,1132,34571.28
"19188","TGT",2012-06-30,282,8324.64,546,16117.92
"19188","TGT",2012-07-07,351,9596.34,776,21215.84
"19188","TGT",2012-07-14,564,14015.4,2716,67492.6
"19188","TGT",2012-07-21,620,14663,2365,55932.25
"19188","TGT",2012-07-28,1478,20603.32,4138,57683.72
"19188","TGT",2012-08-04,231,4959.57,671,14406.37
"19188","TGT",2012-08-11,111,3117.99,146,4101.14
"19188","TGT",2012-08-18,112,3470.48,460,14253.7571428571
"19188","TGT",2012-08-25,162,4770.9,429,12634.05
"19188","TGT",2012-09-01,135,3654.49,162,4385.388
"19188","TGT",2012-09-08,106,3209.84,279,8448.54113207547
"19188","TGT",2012-09-15,115,3475.39,591,17860.4825217391
"19188","TGT",2012-09-22,127,3886.69,303,9272.96905511811
"19188","TGT",2012-09-29,123,3696.15,521,15656.05
"19188","TGT",2012-10-06,108,3265.84,378,11430.44
"19188","TGT",2012-10-13,105,3143.7,484,14490.96
"19188","TGT",2012-10-20,248,6428.12,947,24546.0872580645
"19188","TGT",2012-10-27,127,3895.74,108,3312.91275590551
"19188","TGT",2012-11-03,126,3722.44,661,19528.0384126984
"19188","TGT",2012-11-10,211,6085.6,527,15199.5791469194
"19188","TGT",2012-11-17,253,7272.28,1046,30066.4224505929
"19188","TGT",2012-11-24,570,15683.04,1072,29495.1208421053
"19188","TGT",2012-12-01,747,19243.53,2958,76201.2874698795
"19188","TGT",2012-12-08,1212,31004.04,3113,79633.313960396
"19188","TGT",2012-12-15,2769,61346.92,6686,148127.665987721
"19188","TGT",2012-12-22,4223,89358.68,17737,375314.92
"19188","TGT",2012-12-29,1141,23379.09,5047,103413.03
"19188","TGT",2013-01-05,317,4647.22,728,10672.48
"19188","TGT",2013-01-12,391,5606.94,1330,19072.2
"19188","TGT",2013-01-19,922,8989.5,1780,17355
"19188","TGT",2013-01-26,38,102.98,131,355.01
"19188","TGT",2013-02-02,-3,-141.99,-9,-425.97
"19188","TGT",2013-02-09,-1,-33,-2,-66
"19188","TGT",2013-02-16,2,24,6,72
"19188","TRU",2012-01-07,55,2647.15,204,9818.52
"19188","TRU",2012-01-14,98,3223.22,263,8650.07
"19188","TRU",2012-01-21,110,3579.4,334,10868.36
"19188","TRU",2012-01-28,145,4452.95,556,17074.76
"19188","TRU",2012-02-04,167,5160.3,351,10845.9
"19188","TRU",2012-02-11,177,5417.97,458,14019.38
"19188","TRU",2012-02-18,163,5015.51,217,6677.09
"19188","TRU",2012-02-25,154,4676.98,642,19497.54
"19188","TRU",2012-03-03,150,4474.5,394,11753.02
"19188","TRU",2012-03-10,150,4525.5,346,10438.82
"19188","TRU",2012-03-17,108,3294,399,12169.5
"19188","TRU",2012-03-24,130,3924.7,220,6641.8
"19188","TRU",2012-03-31,288,5682.24,1151,22709.23
"19188","TRU",2012-04-07,333,6593.4,1662,32907.6
"19188","TRU",2012-04-14,352,6941.44,1149,22658.28
"19188","TRU",2012-04-21,313,6084.72,680,13219.2
"19188","TRU",2012-04-28,364,7098,1367,26656.5
"19188","TRU",2012-05-05,359,7047.17,840,16489.2
"19188","TRU",2012-05-12,309,6096.57,447,8819.31
"19188","TRU",2012-05-19,352,6804.16,1599,30908.67
"19188","TRU",2012-05-26,328,6500.96,1127,22337.14
"19188","TRU",2012-06-02,273,5416.32,659,13074.56
"19188","TRU",2012-06-09,294,5835.9,373,7404.05
"19188","TRU",2012-06-16,257,5068.04,974,19207.28
"19188","TRU",2012-06-23,335,6643.05,1124,22288.92
"19188","TRU",2012-06-30,286,5654.22,533,10537.41
"19188","TRU",2012-07-07,329,6497.75,973,19216.75
"19188","TRU",2012-07-14,347,6745.68,924,17962.56
"19188","TRU",2012-07-21,363,7089.39,735,14354.55
"19188","TRU",2012-07-28,317,6114.93,886,17090.94
"19188","TRU",2012-08-04,306,5997.6,1116,21873.6
"19188","TRU",2012-08-11,288,5734.08,1029,20487.39
"19188","TRU",2012-08-18,269,5275.09,477,9353.97
"19188","TRU",2012-08-25,334,5046.74,1429,21592.19
"19188","TRU",2012-09-01,225,4403.25,759,14853.63
"19188","TRU",2012-09-08,213,4257.87,801,16011.99
"19188","TRU",2012-09-15,179,3590.74,16,320.96
"19188","TRU",2012-09-22,298,4708.4,1211,19133.8
"19188","TRU",2012-09-29,181,3545.79,350,6856.5
"19188","TRU",2012-10-06,178,3542.2,328,6527.2
"19188","TRU",2012-10-13,177,3520.53,716,14241.24
"19188","TRU",2012-10-20,284,5580.6,757,14875.05
"19188","TRU",2012-10-27,363,7151.1,587,11563.9
"19188","TRU",2012-11-03,474,9299.88,2458,48225.96
"19188","TRU",2012-11-10,696,13551.12,2048,39874.56
"19188","TRU",2012-11-17,1007,19686.85,2592,50673.6
"19188","TRU",2012-11-24,10242,107336.16,25464,266862.72
"19188","TRU",2012-12-01,1882,25651.66,5114,69703.82
"19188","TRU",2012-12-08,894,16896.6,2036,38480.4
"19188","TRU",2012-12-15,859,16698.96,2062,40085.28
"19188","TRU",2012-12-22,593,12156.5,900,18450
"19188","TRU",2012-12-29,-23,509.91,-71,1574.07
"19188","TRU",2013-01-05,-17,323,-42,798
"19188","TRU",2013-01-12,13,569.01,24,1050.48
"19188","TRU",2013-01-19,11,402.05,38,1388.9
"19188","TRU",2013-01-26,17,511.02,72,2164.32
"19188","TRU",2013-02-02,34,598.06,84,1477.56
"19188","TRU",2013-02-09,25,558,53,1182.96
"19188","TRU",2013-02-16,29,675.99,92,2144.52
"19188","TRU",2013-02-23,18,385.92,66,1415.04
"19188","TRU",2013-03-02,21,300.09,75,1071.75
"19188","TRU",2013-03-09,7,184.03,25,657.25
"19188","TRU",2013-03-16,11,252.01,33,756.03
"19188","TRU",2013-03-23,18,361.98,-3,-60.33
"19188","TRU",2013-03-30,10,215,27,580.5
"19188","TRU",2013-04-06,2,60,7,210
"19188","TRU",2013-04-13,8,172,25,537.5
"19188","TRU",2013-04-20,8,123.04,33,507.54
"19188","TRU",2013-04-27,3,75,7,175
"19188","TRU",2013-05-04,2,45,4,90
"19188","TRU",2013-05-11,2,65,8,260
"19188","TRU",2013-05-18,4,95,13,308.75
"19188","TRU",2013-05-25,6,118.98,23,456.09
"19188","TRU",2013-06-01,-1,-5,-4,-20
"19188","TRU",2013-06-08,5,112,11,246.4
"19188","TRU",2013-06-15,7,140.98,11,221.54
"19188","TRU",2013-06-22,6,118.98,22,436.26
"19188","TRU",2013-06-29,10,192,23,441.6
"19188","TRU",2013-07-06,5,79,12,189.6
"19188","TRU",2013-07-20,2,30,4,60
"19188","TRU",2013-07-27,4,56,12,168
"19188","TRU",2013-08-03,2,52,6,156
"19188","TRU",2013-08-10,10,96,27,259.2
"19188","TRU",2013-08-17,6,58.02,20,193.4
"19188","TRU",2013-08-24,3,35.01,14,163.38
"19188","TRU",2013-08-31,5,50,19,190
"19188","TRU",2013-09-07,1,5,4,20
"19188","TRU",2013-09-14,2,25,5,62.5
"19188","TRU",2013-09-21,12,108.96,48,435.84
"19188","TRU",2013-09-28,3,26.01,6,52.02
"19188","TRU",2013-10-05,3,30,8,80
"19188","TRU",2013-10-12,1,12,3,36
"19188","TRU",2013-10-26,1,10,4,40
"19188","TRU",2013-11-02,3,33,10,110
"19188","TRU",2013-11-09,3,30,16,160
"19188","TRU",2013-11-16,4,39,15,146.25
"19188","TRU",2013-11-23,-2,-27,-10,-135
"19188","TRU",2013-11-30,1,14,3,42
"19188","TRU",2013-12-07,3,30,8,80
"19188","TRU",2013-12-14,2,20,6,60
"19188","TRU",2013-12-21,4,38,15,142.5
"19188","TRU",2013-12-28,-4,-27,-15,-101.25
"19188","WMT",2012-01-07,162,4770.9,493,14518.85
"19188","WMT",2012-01-14,210,6052.2,694,20001.08
"19188","WMT",2012-01-21,224,6675.2,844,25151.2
"19188","WMT",2012-01-28,247,7239.57,987,28928.97
"19188","WMT",2012-02-04,369,10793.25,926,27085.5
"19188","WMT",2012-02-11,566,16634.74,1725,50697.75
"19188","WMT",2012-02-18,554,16343,1299,38320.5
"19188","WMT",2012-02-25,410,12111.4,1705,50365.7
"19188","WMT",2012-03-03,327,9741.33,950,28300.5
"19188","WMT",2012-03-10,376,11201.04,1438,42838.02
"19188","WMT",2012-03-17,319,9518.96,1348,40224.32
"19188","WMT",2012-03-24,265,7926.15,1199,35862.09
"19188","WMT",2012-03-31,214,6372.92,509,15158.02
"19188","WMT",2012-04-07,269,7986.61,742,22029.98
"19188","WMT",2012-04-14,249,7402.77,1269,37727.37
"19188","WMT",2012-04-21,246,7357.86,663,19830.33
"19188","WMT",2012-04-28,225,6736.5,426,12754.44
"19188","WMT",2012-05-05,192,5740.8,630,18837
"19188","WMT",2012-05-12,223,6658.78,1009,30128.74
"19188","WMT",2012-05-19,185,5527.8,724,21633.12
"19188","WMT",2012-05-26,198,5906.34,496,14795.68
"19188","WMT",2012-06-02,178,5283.04,287,8518.16
"19188","WMT",2012-06-09,205,6119.25,632,18865.2
"19188","WMT",2012-06-16,212,6323.96,402,11991.66
"19188","WMT",2012-06-23,200,5972,520,15527.2
"19188","WMT",2012-06-30,220,6564.8,1035,30884.4
"19188","WMT",2012-07-07,277,8201.97,825,24428.25
"19188","WMT",2012-07-14,242,7216.44,594,17713.08
"19188","WMT",2012-07-21,280,8248.8,1037,30550.02
"19188","WMT",2012-07-28,311,9283.35,948,28297.8
"19188","WMT",2012-08-04,403,10490.09,1654,43053.62
"19188","WMT",2012-08-11,677,14948.16,2252,49724.16
"19188","WMT",2012-08-18,907,18285.12,2765,55742.4
"19188","WMT",2012-08-25,874,17235.28,2773,54683.56
"19188","WMT",2012-09-01,732,14215.44,3408,66183.36
"19188","WMT",2012-09-08,760,14500.8,2749,52450.92
"19188","WMT",2012-09-15,675,13608,2961,59693.76
"19188","WMT",2012-09-22,851,17743.35,2404,50123.4
"19188","WMT",2012-09-29,640,13574.4,2635,55888.35
"19188","WMT",2012-10-06,619,13488.01,1734,37783.86
"19188","WMT",2012-10-13,431,9283.74,1970,42433.8
"19188","WMT",2012-10-20,376,8463.76,1006,22645.06
"19188","WMT",2012-10-27,429,9322.17,1528,33203.44
"19188","WMT",2012-11-03,549,9854.55,1813,32543.35
"19188","WMT",2012-11-10,436,8536.88,1763,34519.54
"19188","WMT",2012-11-17,383,8100.45,793,16771.95
"19188","WMT",2012-11-24,966,16789.08,2305,40060.9
"19188","WMT",2012-12-01,385,9005.15,949,22197.11
"19188","WMT",2012-12-08,499,11896.16,1596,38048.64
"19188","WMT",2012-12-15,495,11884.95,1296,31116.96
"19188","WMT",2012-12-22,1042,26102.1,3001,75175.05
"19188","WMT",2012-12-29,1294,28584.46,3961,87498.49
"19188","WMT",2013-01-05,317,3677.2,1110,12876
"19188","WMT",2013-01-12,278,3644.58,611,8010.21
"19188","WMT",2013-01-19,373,5087.72,1183,16136.12
"19188","WMT",2013-01-26,297,3988.71,742,9965.06
"19188","WMT",2013-02-02,257,3281.89,1287,16434.99
"19188","WMT",2013-02-09,263,3387.44,686,8835.68
"19188","WMT",2013-02-16,157,2483.74,722,11422.04
"19188","WMT",2013-02-23,99,1523.61,371,5709.69
"19188","WMT",2013-03-02,90,1400.4,267,4154.52
"19188","WMT",2013-03-09,66,846.78,135,1732.05
"19188","WMT",2013-03-16,63,841.05,222,2963.7
"19188","WMT",2013-03-23,48,595.68,159,1973.19
"19188","WMT",2013-03-30,45,590.85,100,1313
"19188","WMT",2013-04-06,23,274.85,110,1314.5
"19188","WMT",2013-04-13,32,443.84,52,721.24
"19188","WMT",2013-04-20,29,391.5,91,1228.5
"19188","WMT",2013-04-27,24,232.56,86,833.34
"19188","WMT",2013-05-04,35,403.9,73,842.42
"19188","WMT",2013-05-11,28,366.52,49,641.41
"19188","WMT",2013-05-18,17,181.05,55,585.75
"19188","WMT",2013-05-25,31,407.65,43,565.45
"19188","WMT",2013-06-01,8,125.04,22,343.86
"19188","WMT",2013-06-08,13,124.54,42,402.36
"19188","WMT",2013-06-15,18,148.14,51,419.73
"19188","WMT",2013-06-22,30,413.4,53,730.34
"19188","WMT",2013-06-29,17,178.5,47,493.5
"19188","WMT",2013-07-06,21,279.93,56,746.48
"19188","WMT",2013-07-13,11,150.04,22,300.08
"19188","WMT",2013-07-20,18,221.76,40,492.8
"19188","WMT",2013-07-27,10,40.8,33,134.64
"19188","WMT",2013-08-03,33,424.38,81,1041.66
"19188","WMT",2013-08-10,17,213.52,50,628
"19188","WMT",2013-08-17,10,88.8,37,328.56
"19188","WMT",2013-08-24,7,101.78,31,450.74
"19188","WMT",2013-08-31,19,292.98,49,755.58
"19188","WMT",2013-09-07,21,366.03,50,871.5
"19188","WMT",2013-09-14,9,138.96,33,509.52
"19188","WMT",2013-09-21,14,167.16,47,561.18
"19188","WMT",2013-09-28,3,26.49,8,70.64
"19188","WMT",2013-10-05,5,39.55,8,63.28
"19188","WMT",2013-10-12,8,102,28,357
"19188","WMT",2013-10-19,5,54,14,151.2
"19188","WMT",2013-10-26,2,8.04,6,24.12
"19188","WMT",2013-11-02,4,53.52,12,160.56
"19188","WMT",2013-11-09,5,37.15,17,126.31
"19188","WMT",2013-11-16,4,60,12,180
"19188","WMT",2013-11-23,7,61.04,3,26.16
"19188","WMT",2013-11-30,5,54.55,25,272.75
"19188","WMT",2013-12-07,7,78.61,19,213.37
"19188","WMT",2013-12-14,7,68.6,27,264.6
"19188","WMT",2013-12-21,5,29.2,6,35.04
"19188","WMT",2013-12-28,15,192,22,281.6
